Phone_Prefix,Platform,Subscription_Plan,Match_Date,Login_Status,Buffer_Count,Watch_Minutes,App_Rating,Target_Uninstall
017,Toffee,Daily_Pass,2026-06-14,Buffer_Timeout,0.0,1.0,1.0,0
013,Toffee,Daily_Pass,2026-06-17,Success,12.0,88.0,5.0,0
019,Other_Partner,Daily_Pass,2026-07-07,OTP_Failed,5.0,7.0,2.0,1
017,Bioscope,Daily_Pass,2026-06-29,OTP_Failed,2.0,7.0,2.0,0
017,Bioscope,Weekly_Pass,2026-06-21,Buffer_Timeout,2.0,4.0,1.0,1
017,Bioscope,Weekly_Pass,2026-06-30,Success,2.0,88.0,5.0,0
017,Bioscope,Daily_Pass,2026-06-20,Buffer_Timeout,0.0,5.0,2.0,0
019,Toffee,Daily_Pass,2026-07-04,Success,21.0,115.0,1.0,1
016,Toffee,WC_Premium,2026-06-27,Success,3.0,115.0,5.0,0
018,Toffee,Weekly_Pass,2026-07-10,Success,31.0,108.0,1.0,1
017,Toffee,Weekly_Pass,2026-06-17,OTP_Failed,0.0,3.0,1.0,1
018,Bioscope,Weekly_Pass,2026-06-17,Success,10.0,64.0,5.0,0
018,Toffee,WC_Premium,2026-07-02,Success,12.0,104.0,4.0,0
017,Toffee,Weekly_Pass,2026-07-07,OTP_Failed,0.0,3.0,1.0,1
013,Toffee,WC_Premium,2026-06-11,OTP_Failed,2.0,13.0,1.0,1
013,Bioscope,Weekly_Pass,2026-07-07,Success,1.0,58.0,4.0,0
018,Bioscope,Daily_Pass,2026-06-20,Success,13.0,84.0,5.0,0
018,Toffee,Daily_Pass,2026-06-14,Buffer_Timeout,0.0,15.0,,0
017,Bioscope,Weekly_Pass,2026-06-18,Success,0.0,98.0,4.0,0
013,Toffee,Weekly_Pass,2026-06-12,Success,21.0,71.0,1.0,1
018,Bioscope,Weekly_Pass,2026-06-20,OTP_Failed,0.0,0.0,2.0,1
018,Toffee,Daily_Pass,2026-07-09,Success,5.0,95.0,3.0,0
019,Toffee,Weekly_Pass,2026-07-07,Success,10.0,110.0,5.0,0
016,Bioscope,WC_Premium,2026-06-12,Success,1.0,124.0,,0
017,Other_Partner,Weekly_Pass,2026-07-01,Stuck_at_Number_Screen,1.0,0.0,1.0,1
017,Toffee,Weekly_Pass,2026-06-27,Buffer_Timeout,5.0,9.0,1.0,0
018,Bioscope,WC_Premium,2026-06-18,Success,1.0,64.0,5.0,0
017,Bioscope,Weekly_Pass,2026-07-06,Success,5.0,98.0,5.0,0
018,Other_Partner,Daily_Pass,2026-06-30,Success,10.0,65.0,5.0,0
014,Toffee,WC_Premium,2026-06-16,OTP_Failed,1.0,7.0,,1
018,Toffee,Daily_Pass,2026-07-09,Success,3.0,54.0,5.0,0
013,Bioscope,WC_Premium,2026-06-16,Stuck_at_Number_Screen,1.0,9.0,2.0,1
018,Toffee,Daily_Pass,2026-07-10,Success,8.0,103.0,5.0,1
018,Toffee,Daily_Pass,2026-06-30,OTP_Failed,1.0,8.0,2.0,0
018,Toffee,Daily_Pass,2026-07-01,Success,1.0,79.0,4.0,0
014,Bioscope,Daily_Pass,2026-07-07,Buffer_Timeout,2.0,4.0,,0
013,Toffee,Daily_Pass,2026-06-16,Success,13.0,103.0,5.0,1
015,Bioscope,Daily_Pass,2026-06-27,Stuck_at_Number_Screen,1.0,8.0,1.0,1
014,Toffee,WC_Premium,2026-06-16,OTP_Failed,5.0,14.0,1.0,1
017,Toffee,WC_Premium,2026-06-24,OTP_Failed,1.0,8.0,2.0,1
017,Toffee,WC_Premium,2026-06-17,Success,1.0,124.0,4.0,0
017,Toffee,WC_Premium,2026-06-16,Success,11.0,119.0,5.0,0
017,Bioscope,Weekly_Pass,2026-06-14,OTP_Failed,2.0,4.0,2.0,0
017,Bioscope,WC_Premium,2026-06-16,Stuck_at_Number_Screen,1.0,0.0,,1
016,Toffee,Weekly_Pass,2026-06-12,Success,15.0,82.0,,0
017,Toffee,Weekly_Pass,2026-06-11,Success,11.0,50.0,5.0,0
017,Bioscope,WC_Premium,2026-07-10,Success,8.0,80.0,4.0,0
019,Bioscope,Daily_Pass,2026-07-02,OTP_Failed,7.0,5.0,1.0,0
017,Bioscope,WC_Premium,2026-06-26,Stuck_at_Number_Screen,1.0,7.0,1.0,1
019,Bioscope,Weekly_Pass,2026-06-27,OTP_Failed,3.0,3.0,,0
017,Toffee,Daily_Pass,2026-06-20,Success,21.0,108.0,1.0,0
017,Bioscope,Daily_Pass,2026-06-30,Success,25.0,119.0,2.0,0
016,Toffee,Daily_Pass,2026-06-16,OTP_Failed,1.0,9.0,,1
018,Toffee,WC_Premium,2026-06-16,Success,9.0,109.0,4.0,0
019,Bioscope,WC_Premium,2026-06-18,Success,17.0,91.0,,0
016,Other_Partner,Daily_Pass,2026-06-22,Success,0.0,118.0,4.0,0
019,Bioscope,Daily_Pass,2026-06-21,Success,3.0,104.0,5.0,0
017,Toffee,Daily_Pass,2026-07-09,Stuck_at_Number_Screen,1.0,3.0,2.0,1
017,Toffee,WC_Premium,2026-06-11,Success,24.0,118.0,1.0,0
019,Toffee,Daily_Pass,2026-06-11,Success,5.0,63.0,5.0,0
019,Bioscope,WC_Premium,2026-07-07,Success,6.0,95.0,4.0,0
015,Toffee,Weekly_Pass,2026-06-18,OTP_Failed,5.0,0.0,1.0,1
013,Bioscope,WC_Premium,2026-06-23,Success,8.0,105.0,4.0,0
013,Toffee,Weekly_Pass,2026-06-15,OTP_Failed,1.0,2.0,2.0,1
019,Bioscope,Weekly_Pass,2026-06-15,Success,26.0,47.0,,0
017,Other_Partner,Weekly_Pass,2026-06-20,Success,2.0,73.0,5.0,0
014,Toffee,WC_Premium,2026-06-29,Success,2.0,121.0,5.0,0
019,Toffee,WC_Premium,2026-06-20,Buffer_Timeout,1.0,0.0,1.0,0
013,Bioscope,Weekly_Pass,2026-07-09,Success,15.0,54.0,5.0,0
019,Bioscope,Weekly_Pass,2026-07-06,OTP_Failed,1.0,10.0,2.0,1
019,Bioscope,WC_Premium,2026-06-19,Buffer_Timeout,0.0,1.0,1.0,0
017,Bioscope,WC_Premium,2026-07-06,Success,0.0,79.0,3.0,0
014,Toffee,Weekly_Pass,2026-06-18,OTP_Failed,6.0,1.0,1.0,0
018,Bioscope,Daily_Pass,2026-06-20,Success,1.0,74.0,4.0,0
019,Toffee,Daily_Pass,2026-07-08,Success,3.0,87.0,4.0,0
017,Other_Partner,WC_Premium,2026-07-04,Success,3.0,126.0,4.0,0
019,Toffee,Daily_Pass,2026-06-13,Stuck_at_Number_Screen,6.0,7.0,1.0,1
013,Bioscope,Daily_Pass,2026-06-23,Success,3.0,103.0,5.0,0
017,Toffee,Daily_Pass,2026-06-21,Success,4.0,101.0,,0
014,Toffee,Weekly_Pass,2026-07-05,Success,2.0,45.0,5.0,0
017,Toffee,Weekly_Pass,2026-06-15,Success,47.0,126.0,,1
017,Bioscope,Daily_Pass,2026-06-11,Buffer_Timeout,4.0,3.0,2.0,0
015,Bioscope,Daily_Pass,2026-06-12,Success,7.0,102.0,3.0,0
015,Bioscope,WC_Premium,2026-06-22,Buffer_Timeout,1.0,5.0,,0
018,Toffee,WC_Premium,2026-07-03,Stuck_at_Number_Screen,0.0,0.0,1.0,1
018,Bioscope,Daily_Pass,2026-06-23,Stuck_at_Number_Screen,1.0,0.0,2.0,1
013,Bioscope,Daily_Pass,2026-06-27,Success,2.0,73.0,,0
017,Toffee,Weekly_Pass,2026-06-12,Success,4.0,80.0,,0
017,Toffee,WC_Premium,2026-07-01,OTP_Failed,5.0,6.0,1.0,1
016,Toffee,WC_Premium,2026-07-01,Success,1.0,60.0,5.0,0
019,Toffee,WC_Premium,2026-06-16,Success,7.0,49.0,4.0,0
019,Toffee,WC_Premium,2026-07-02,Success,4.0,87.0,,0
019,Bioscope,Daily_Pass,2026-07-10,Buffer_Timeout,2.0,7.0,,0
017,Toffee,Daily_Pass,2026-07-07,Success,3.0,70.0,,0
018,Bioscope,Weekly_Pass,2026-06-25,Success,4.0,88.0,4.0,1
017,Other_Partner,WC_Premium,2026-06-25,Success,3.0,116.0,4.0,0
018,Bioscope,Weekly_Pass,2026-06-23,Success,3.0,69.0,,0
013,Bioscope,WC_Premium,2026-06-25,Success,3.0,112.0,5.0,0
019,Toffee,WC_Premium,2026-06-19,Success,0.0,76.0,5.0,0
013,Bioscope,WC_Premium,2026-06-22,Success,19.0,62.0,5.0,0
017,Toffee,Daily_Pass,2026-06-17,Success,5.0,73.0,5.0,0
017,Bioscope,Daily_Pass,2026-07-04,Success,8.0,106.0,4.0,0
019,Other_Partner,WC_Premium,2026-07-01,Success,5.0,74.0,,0
018,Bioscope,Daily_Pass,2026-06-19,Success,5.0,110.0,,0
017,Bioscope,Daily_Pass,2026-06-12,Success,4.0,85.0,,0
017,Toffee,WC_Premium,2026-06-17,OTP_Failed,1.0,0.0,1.0,1
016,Toffee,WC_Premium,2026-06-12,Success,1.0,73.0,,0
017,Bioscope,Daily_Pass,2026-07-04,Success,5.0,91.0,3.0,0
019,Toffee,WC_Premium,2026-06-23,Stuck_at_Number_Screen,0.0,1.0,1.0,1
016,Bioscope,Daily_Pass,2026-06-22,OTP_Failed,0.0,3.0,,0
017,Toffee,Daily_Pass,2026-07-01,Success,11.0,52.0,4.0,0
017,Bioscope,Weekly_Pass,2026-07-07,Buffer_Timeout,10.0,4.0,2.0,1
015,Toffee,WC_Premium,2026-07-04,OTP_Failed,1.0,4.0,,1
013,Bioscope,Daily_Pass,2026-07-01,Success,15.0,64.0,5.0,0
013,Bioscope,Daily_Pass,2026-06-25,Buffer_Timeout,1.0,7.0,2.0,0
019,Toffee,Daily_Pass,2026-06-13,Success,10.0,106.0,4.0,0
014,Toffee,WC_Premium,2026-06-29,Buffer_Timeout,1.0,12.0,1.0,1
015,Toffee,Weekly_Pass,2026-06-16,Success,1.0,92.0,4.0,0
019,Toffee,Weekly_Pass,2026-07-07,Success,1.0,104.0,5.0,0
013,Toffee,Daily_Pass,2026-06-17,OTP_Failed,2.0,8.0,2.0,1
017,Toffee,Weekly_Pass,2026-06-21,Success,3.0,99.0,5.0,0
019,Bioscope,Weekly_Pass,2026-07-03,Success,2.0,97.0,3.0,0
018,Toffee,WC_Premium,2026-06-13,OTP_Failed,1.0,0.0,2.0,1
013,Other_Partner,Daily_Pass,2026-06-12,Success,4.0,61.0,,0
014,Bioscope,WC_Premium,2026-07-01,Buffer_Timeout,1.0,9.0,1.0,0
017,Toffee,Weekly_Pass,2026-07-09,Success,12.0,130.0,5.0,0
018,Toffee,Daily_Pass,2026-06-29,Stuck_at_Number_Screen,2.0,3.0,1.0,1
017,Bioscope,Daily_Pass,2026-06-17,Success,27.0,105.0,1.0,1
018,Toffee,Weekly_Pass,2026-06-21,Success,5.0,93.0,,0
017,Bioscope,WC_Premium,2026-06-21,Success,2.0,86.0,,0
017,Bioscope,WC_Premium,2026-07-09,OTP_Failed,0.0,8.0,1.0,1
017,Toffee,Weekly_Pass,2026-06-13,Success,30.0,128.0,1.0,0
018,Bioscope,Daily_Pass,2026-07-04,Success,6.0,80.0,4.0,0
016,Toffee,Daily_Pass,2026-06-17,Success,6.0,100.0,,0
018,Toffee,Weekly_Pass,2026-06-21,Success,1.0,96.0,,0
015,Bioscope,WC_Premium,2026-07-04,Success,11.0,95.0,,0
013,Bioscope,WC_Premium,2026-06-22,Stuck_at_Number_Screen,2.0,11.0,1.0,1
017,Bioscope,Daily_Pass,2026-06-23,Success,15.0,70.0,4.0,0
019,Bioscope,Daily_Pass,2026-07-08,Success,7.0,70.0,,0
017,Bioscope,Daily_Pass,2026-06-11,Buffer_Timeout,2.0,4.0,1.0,0
015,Bioscope,WC_Premium,2026-07-08,OTP_Failed,1.0,1.0,1.0,0
017,Toffee,Weekly_Pass,2026-06-17,Buffer_Timeout,1.0,4.0,1.0,0
015,Bioscope,Daily_Pass,2026-06-30,Buffer_Timeout,5.0,3.0,,0
017,Bioscope,Daily_Pass,2026-07-05,Success,5.0,90.0,,0
019,Toffee,Daily_Pass,2026-06-30,Buffer_Timeout,2.0,9.0,,0
018,Bioscope,Weekly_Pass,2026-06-14,Success,0.0,72.0,,0
015,Toffee,WC_Premium,2026-06-13,Buffer_Timeout,0.0,0.0,1.0,0
017,Bioscope,WC_Premium,2026-06-27,Success,2.0,100.0,3.0,0
018,Bioscope,Weekly_Pass,2026-06-13,Success,1.0,68.0,5.0,0
015,Other_Partner,Daily_Pass,2026-06-20,OTP_Failed,0.0,13.0,1.0,1
018,Toffee,Weekly_Pass,2026-06-15,Stuck_at_Number_Screen,3.0,11.0,1.0,1
018,Bioscope,WC_Premium,2026-07-08,OTP_Failed,8.0,0.0,2.0,1
016,Toffee,Daily_Pass,2026-07-06,Success,0.0,122.0,5.0,0
018,Bioscope,WC_Premium,2026-06-26,Success,3.0,66.0,4.0,0
018,Bioscope,WC_Premium,2026-06-27,Stuck_at_Number_Screen,0.0,6.0,1.0,1
018,Bioscope,Weekly_Pass,2026-06-12,Success,34.0,70.0,1.0,1
014,Bioscope,Weekly_Pass,2026-06-27,Stuck_at_Number_Screen,2.0,13.0,1.0,1
017,Bioscope,WC_Premium,2026-06-18,Success,3.0,87.0,4.0,0
017,Toffee,Weekly_Pass,2026-06-19,Success,4.0,95.0,4.0,0
015,Toffee,Daily_Pass,2026-06-17,OTP_Failed,6.0,3.0,1.0,0
019,Bioscope,Daily_Pass,2026-06-11,Stuck_at_Number_Screen,0.0,8.0,1.0,1
018,Toffee,Daily_Pass,2026-06-30,Buffer_Timeout,1.0,4.0,1.0,1
018,Toffee,WC_Premium,2026-06-18,Success,48.0,109.0,1.0,0
017,Bioscope,Weekly_Pass,2026-06-19,Buffer_Timeout,2.0,8.0,2.0,0
017,Toffee,Weekly_Pass,2026-06-30,Buffer_Timeout,3.0,6.0,1.0,0
018,Toffee,WC_Premium,2026-06-26,Stuck_at_Number_Screen,2.0,10.0,,1
013,Bioscope,Daily_Pass,2026-06-28,Buffer_Timeout,3.0,9.0,1.0,1
018,Toffee,WC_Premium,2026-06-12,OTP_Failed,1.0,14.0,1.0,1
017,Toffee,Weekly_Pass,2026-06-30,Success,8.0,79.0,4.0,0
015,Toffee,Daily_Pass,2026-06-18,OTP_Failed,2.0,10.0,1.0,1
015,Bioscope,Daily_Pass,2026-07-02,Stuck_at_Number_Screen,2.0,5.0,2.0,1
016,Other_Partner,WC_Premium,2026-07-06,Buffer_Timeout,0.0,9.0,,0
018,Bioscope,WC_Premium,2026-07-04,Success,18.0,82.0,,1
017,Toffee,Daily_Pass,2026-07-07,OTP_Failed,5.0,0.0,,1
019,Other_Partner,WC_Premium,2026-06-28,OTP_Failed,1.0,8.0,1.0,1
016,Bioscope,WC_Premium,2026-06-26,Success,26.0,80.0,1.0,0
017,Bioscope,Daily_Pass,2026-06-29,Success,11.0,71.0,3.0,0
014,Bioscope,Daily_Pass,2026-07-06,Stuck_at_Number_Screen,0.0,4.0,1.0,1
019,Toffee,Daily_Pass,2026-07-02,Success,7.0,100.0,,0
014,Toffee,Weekly_Pass,2026-07-06,Success,6.0,126.0,5.0,0
016,Toffee,Weekly_Pass,2026-06-11,OTP_Failed,1.0,4.0,1.0,1
018,Toffee,Daily_Pass,2026-06-24,OTP_Failed,0.0,5.0,1.0,1
013,Bioscope,Weekly_Pass,2026-07-02,Success,20.0,87.0,4.0,0
014,Bioscope,Daily_Pass,2026-07-07,Buffer_Timeout,2.0,4.0,,0
019,Bioscope,Daily_Pass,2026-06-16,Success,10.0,86.0,5.0,0
017,Toffee,Weekly_Pass,2026-06-22,Success,7.0,95.0,,0
017,Toffee,Daily_Pass,2026-06-11,OTP_Failed,2.0,4.0,2.0,1
013,Toffee,Weekly_Pass,2026-07-10,Stuck_at_Number_Screen,2.0,10.0,1.0,1
019,Toffee,WC_Premium,2026-07-10,Success,15.0,96.0,5.0,0
015,Toffee,Daily_Pass,2026-06-29,Success,6.0,83.0,5.0,0
017,Bioscope,Daily_Pass,2026-06-11,OTP_Failed,2.0,7.0,,1
018,Toffee,Daily_Pass,2026-07-09,Stuck_at_Number_Screen,1.0,11.0,1.0,1
013,Other_Partner,Weekly_Pass,2026-07-02,Success,29.0,114.0,,0
015,Toffee,WC_Premium,2026-07-05,Success,5.0,101.0,5.0,0
019,Bioscope,Weekly_Pass,2026-06-16,Success,5.0,123.0,4.0,0
019,Bioscope,Weekly_Pass,2026-06-26,Success,11.0,125.0,4.0,0
018,Toffee,Daily_Pass,2026-07-08,Success,6.0,77.0,3.0,0
013,Bioscope,Daily_Pass,2026-07-09,Success,1.0,94.0,5.0,0
017,Bioscope,Daily_Pass,2026-07-08,Success,15.0,124.0,4.0,1
017,Bioscope,Weekly_Pass,2026-07-10,Success,12.0,82.0,4.0,0
019,Bioscope,Daily_Pass,2026-06-25,Success,6.0,102.0,4.0,0
019,Toffee,WC_Premium,2026-06-22,Success,1.0,85.0,4.0,0
015,Bioscope,Weekly_Pass,2026-07-07,Stuck_at_Number_Screen,3.0,0.0,1.0,1
015,Other_Partner,Daily_Pass,2026-06-16,Success,2.0,81.0,4.0,1
018,Toffee,Weekly_Pass,2026-06-25,OTP_Failed,1.0,3.0,2.0,1
019,Toffee,WC_Premium,2026-06-28,Stuck_at_Number_Screen,0.0,11.0,1.0,1
014,Other_Partner,Daily_Pass,2026-06-11,Success,10.0,118.0,4.0,0
019,Toffee,Daily_Pass,2026-06-30,Success,1.0,78.0,4.0,0
017,Bioscope,Weekly_Pass,2026-07-09,OTP_Failed,2.0,0.0,1.0,1
018,Bioscope,Weekly_Pass,2026-06-26,Success,4.0,119.0,4.0,0
017,Bioscope,Daily_Pass,2026-06-21,Success,0.0,62.0,,1
015,Toffee,WC_Premium,2026-07-10,Stuck_at_Number_Screen,1.0,7.0,1.0,1
018,Toffee,Weekly_Pass,2026-06-19,Success,2.0,126.0,,0
017,Toffee,WC_Premium,2026-06-26,OTP_Failed,1.0,0.0,1.0,1
016,Bioscope,Daily_Pass,2026-06-26,Buffer_Timeout,0.0,9.0,2.0,0
018,Bioscope,WC_Premium,2026-06-11,Success,18.0,87.0,4.0,0
013,Bioscope,Daily_Pass,2026-07-03,Success,16.0,92.0,4.0,0
017,Bioscope,Daily_Pass,2026-06-29,Success,1.0,87.0,5.0,0
016,Toffee,WC_Premium,2026-07-05,Buffer_Timeout,2.0,0.0,1.0,1
018,Toffee,Daily_Pass,2026-06-28,Success,28.0,106.0,1.0,0
019,Bioscope,WC_Premium,2026-06-12,Success,2.0,91.0,,0
018,Toffee,Weekly_Pass,2026-06-17,Success,6.0,69.0,5.0,0
019,Toffee,WC_Premium,2026-07-04,Success,6.0,138.0,3.0,0
018,Toffee,Weekly_Pass,2026-06-27,Success,11.0,83.0,,0
018,Toffee,WC_Premium,2026-07-05,Success,9.0,73.0,5.0,0
019,Toffee,Daily_Pass,2026-06-17,OTP_Failed,8.0,6.0,1.0,1
013,Bioscope,Weekly_Pass,2026-06-13,Buffer_Timeout,2.0,0.0,1.0,0
017,Other_Partner,WC_Premium,2026-06-23,Stuck_at_Number_Screen,1.0,0.0,1.0,1
017,Bioscope,WC_Premium,2026-07-10,Stuck_at_Number_Screen,1.0,7.0,2.0,1
019,Other_Partner,Daily_Pass,2026-07-03,Success,19.0,85.0,3.0,0
018,Other_Partner,Weekly_Pass,2026-07-08,Success,1.0,25.0,4.0,0
016,Bioscope,Weekly_Pass,2026-07-10,OTP_Failed,3.0,2.0,1.0,1
017,Toffee,Daily_Pass,2026-06-22,Success,28.0,81.0,2.0,1
017,Bioscope,Weekly_Pass,2026-07-10,Success,0.0,96.0,4.0,0
017,Toffee,WC_Premium,2026-06-23,Success,3.0,101.0,5.0,0
013,Toffee,Daily_Pass,2026-06-16,Success,2.0,98.0,5.0,0
018,Toffee,Weekly_Pass,2026-07-04,Success,5.0,108.0,4.0,0
013,Bioscope,WC_Premium,2026-07-04,Success,19.0,91.0,3.0,0
013,Toffee,Daily_Pass,2026-07-10,Success,0.0,72.0,5.0,0
014,Toffee,Weekly_Pass,2026-06-27,Stuck_at_Number_Screen,9.0,0.0,1.0,1
017,Toffee,WC_Premium,2026-06-25,Success,1.0,102.0,4.0,0
018,Bioscope,WC_Premium,2026-06-14,Buffer_Timeout,4.0,0.0,,0
019,Bioscope,WC_Premium,2026-06-28,Buffer_Timeout,0.0,8.0,1.0,0
013,Bioscope,WC_Premium,2026-07-04,Stuck_at_Number_Screen,3.0,0.0,1.0,1
018,Toffee,Daily_Pass,2026-07-04,Buffer_Timeout,1.0,4.0,2.0,1
019,Toffee,Weekly_Pass,2026-06-13,Success,14.0,102.0,3.0,0
014,Bioscope,WC_Premium,2026-07-09,OTP_Failed,1.0,1.0,1.0,1
017,Toffee,Daily_Pass,2026-06-30,Stuck_at_Number_Screen,2.0,12.0,1.0,1
014,Bioscope,Daily_Pass,2026-06-23,Success,9.0,63.0,3.0,0
018,Bioscope,WC_Premium,2026-06-11,Success,2.0,94.0,5.0,0
017,Bioscope,WC_Premium,2026-06-30,Success,4.0,88.0,5.0,0
018,Other_Partner,Weekly_Pass,2026-07-01,Success,14.0,97.0,4.0,0
015,Toffee,WC_Premium,2026-06-22,Buffer_Timeout,3.0,4.0,,0
018,Toffee,WC_Premium,2026-07-04,Success,4.0,140.0,4.0,0
017,Bioscope,WC_Premium,2026-06-14,Success,6.0,114.0,4.0,0
018,Toffee,WC_Premium,2026-06-22,Buffer_Timeout,2.0,7.0,1.0,1
017,Toffee,Weekly_Pass,2026-07-01,Success,5.0,122.0,4.0,0
017,Toffee,WC_Premium,2026-06-29,Stuck_at_Number_Screen,0.0,8.0,,1
017,Toffee,Weekly_Pass,2026-06-29,Buffer_Timeout,0.0,6.0,1.0,0
017,Toffee,WC_Premium,2026-06-15,Stuck_at_Number_Screen,1.0,0.0,,1
017,Toffee,WC_Premium,2026-06-12,OTP_Failed,0.0,13.0,1.0,1
017,Bioscope,Daily_Pass,2026-06-11,Stuck_at_Number_Screen,1.0,0.0,1.0,1
018,Bioscope,Daily_Pass,2026-06-15,OTP_Failed,6.0,9.0,2.0,0
017,Bioscope,Daily_Pass,2026-06-20,Success,1.0,105.0,4.0,0
017,Bioscope,WC_Premium,2026-07-10,Success,3.0,103.0,5.0,0
019,Toffee,WC_Premium,2026-07-09,Success,6.0,56.0,4.0,0
018,Toffee,Weekly_Pass,2026-06-27,OTP_Failed,0.0,4.0,1.0,0
016,Toffee,Weekly_Pass,2026-07-10,OTP_Failed,1.0,4.0,2.0,1
017,Bioscope,WC_Premium,2026-06-24,Success,10.0,82.0,4.0,0
017,Bioscope,Daily_Pass,2026-06-15,OTP_Failed,2.0,0.0,1.0,1
017,Toffee,Daily_Pass,2026-06-14,OTP_Failed,0.0,4.0,1.0,1
017,Toffee,Weekly_Pass,2026-06-23,OTP_Failed,1.0,0.0,,1
017,Other_Partner,WC_Premium,2026-07-06,Success,3.0,98.0,5.0,0
017,Bioscope,WC_Premium,2026-06-26,Success,3.0,102.0,4.0,0
017,Bioscope,Daily_Pass,2026-06-23,Success,3.0,89.0,5.0,0
017,Toffee,Daily_Pass,2026-07-07,Success,2.0,83.0,4.0,0
018,Toffee,Weekly_Pass,2026-07-09,Success,1.0,67.0,4.0,0
017,Bioscope,WC_Premium,2026-07-04,Stuck_at_Number_Screen,0.0,0.0,2.0,1
013,Bioscope,Weekly_Pass,2026-06-28,Success,13.0,103.0,4.0,0
018,Bioscope,Weekly_Pass,2026-06-17,Success,1.0,70.0,3.0,0
016,Bioscope,Daily_Pass,2026-06-18,Stuck_at_Number_Screen,1.0,11.0,1.0,1
017,Bioscope,WC_Premium,2026-06-15,Success,3.0,101.0,4.0,0
019,Bioscope,Daily_Pass,2026-06-26,OTP_Failed,2.0,5.0,1.0,1
018,Toffee,Daily_Pass,2026-06-24,Buffer_Timeout,0.0,8.0,1.0,0
017,Toffee,WC_Premium,2026-06-13,OTP_Failed,2.0,2.0,1.0,1
019,Bioscope,WC_Premium,2026-06-16,Stuck_at_Number_Screen,2.0,12.0,1.0,1
014,Toffee,Weekly_Pass,2026-06-23,OTP_Failed,2.0,0.0,1.0,0
017,Bioscope,Weekly_Pass,2026-06-27,Success,4.0,93.0,5.0,0
017,Bioscope,Daily_Pass,2026-06-29,Success,3.0,61.0,5.0,0
019,Other_Partner,Daily_Pass,2026-07-05,Success,24.0,103.0,1.0,0
016,Toffee,Daily_Pass,2026-06-21,Success,3.0,90.0,4.0,0
017,Toffee,Weekly_Pass,2026-06-20,Success,16.0,102.0,4.0,0
017,Bioscope,Daily_Pass,2026-07-09,Success,6.0,61.0,5.0,0
013,Bioscope,WC_Premium,2026-07-01,Stuck_at_Number_Screen,0.0,12.0,1.0,0
018,Bioscope,Daily_Pass,2026-07-02,Buffer_Timeout,0.0,0.0,,0
018,Toffee,Weekly_Pass,2026-06-19,Success,5.0,77.0,,0
013,Toffee,Weekly_Pass,2026-06-21,Success,6.0,108.0,4.0,0
018,Bioscope,Weekly_Pass,2026-06-12,OTP_Failed,3.0,7.0,2.0,1
016,Bioscope,Daily_Pass,2026-07-03,Stuck_at_Number_Screen,2.0,6.0,1.0,1
017,Bioscope,WC_Premium,2026-06-16,Success,0.0,97.0,5.0,0
017,Toffee,Weekly_Pass,2026-06-21,Success,2.0,47.0,4.0,0
016,Toffee,WC_Premium,2026-07-08,Success,1.0,61.0,5.0,0
019,Toffee,Weekly_Pass,2026-06-19,Success,0.0,69.0,4.0,0
018,Other_Partner,Daily_Pass,2026-07-07,OTP_Failed,1.0,1.0,2.0,0
018,Bioscope,Weekly_Pass,2026-06-27,Success,5.0,87.0,3.0,0
017,Toffee,Weekly_Pass,2026-06-24,Success,20.0,58.0,,0
013,Toffee,WC_Premium,2026-06-30,Success,1.0,48.0,4.0,0
018,Bioscope,WC_Premium,2026-07-07,Buffer_Timeout,0.0,0.0,1.0,1
017,Toffee,Daily_Pass,2026-06-13,Success,4.0,110.0,5.0,0
017,Bioscope,Daily_Pass,2026-06-27,Success,12.0,52.0,4.0,0
013,Bioscope,Daily_Pass,2026-06-14,Stuck_at_Number_Screen,4.0,0.0,1.0,1
017,Toffee,WC_Premium,2026-06-20,OTP_Failed,1.0,4.0,,1
017,Toffee,Daily_Pass,2026-06-23,OTP_Failed,1.0,4.0,2.0,1
017,Bioscope,Weekly_Pass,2026-07-02,Success,7.0,101.0,,0
017,Toffee,Weekly_Pass,2026-06-11,Buffer_Timeout,2.0,2.0,2.0,0
017,Toffee,Weekly_Pass,2026-06-19,Success,6.0,81.0,4.0,0
019,Other_Partner,Daily_Pass,2026-07-01,Success,8.0,85.0,4.0,0
018,Bioscope,Daily_Pass,2026-06-13,Success,5.0,91.0,5.0,0
016,Bioscope,Weekly_Pass,2026-06-25,Success,41.0,94.0,2.0,1
019,Toffee,Daily_Pass,2026-07-05,Success,8.0,69.0,,0
018,Toffee,Daily_Pass,2026-06-20,OTP_Failed,1.0,3.0,1.0,1
017,Toffee,Daily_Pass,2026-06-22,Success,1.0,87.0,5.0,0
018,Toffee,Weekly_Pass,2026-07-07,Stuck_at_Number_Screen,0.0,9.0,1.0,1
018,Bioscope,Daily_Pass,2026-06-11,OTP_Failed,1.0,0.0,2.0,1
016,Toffee,Daily_Pass,2026-06-24,OTP_Failed,2.0,12.0,1.0,1
013,Bioscope,Daily_Pass,2026-06-12,Stuck_at_Number_Screen,2.0,2.0,2.0,1
017,Toffee,Daily_Pass,2026-07-10,OTP_Failed,0.0,3.0,1.0,1
017,Toffee,Weekly_Pass,2026-07-09,OTP_Failed,0.0,0.0,,1
013,Other_Partner,Daily_Pass,2026-06-18,Success,14.0,85.0,5.0,0
018,Toffee,Weekly_Pass,2026-06-13,OTP_Failed,1.0,0.0,1.0,1
